"id","name","abn","acn","address","suburb","state","postcode","email"
"805276","Craig Jones Pty Ltd","76006619469","006619469","26 Riverside Road","IVANHOE","VIC","3079","craigfionajones@hotmail.com"
"805278","CBG Architects Pty Ltd","95623714281","076416932","Studio 3   167 Fitzroy Street","ST KILDA","VIC","3182","conb@cbgarchitects.com.au"
"805279","Peter Crone Pty Ltd","78006268748","006268748","216 Lower Heidelberg Road","Ivanhoe East","VIC","3079","petercrone@petercrone.com.au"
"805284","Crosier Scott & Associates Pty Ltd","56006330070","006330070","585 Burwood Road","HAWTHORN","VIC","3122","andrew@croscott.com.au"
"805290","Culliver & Sim Pty Ltd","","063436653","4th Floor, 358 Lonsdale Street","Melbourne","VIC","3000",""
"805297","Des F Bloink Architects","37912765145","","2 Small Street","Hampton","VIC","3188",""
"805189","C Sanderson","","","5 Trees 3 Chain Road","Rutherglen","VIC","3685",""
"805197","Cargill Design Consultants Pty Ltd","","","19 Gareth Avenue","Beaumaris","VIC","3193",""
"805198","Carol Frank-Mas & Associates","","","526 Hawthorn Road","Caulfield South","VIC","3162",""
"805215","Charles Duncan Pty Ltd","","","8 Heather Street","South Melbourne","VIC","3205",""
"805219","C Ng","","","","","","",""
"805220","Chris Davis Architects","","","537 Saunders Avenue","Wodonga","VIC","3690",""
"805223","Chris O'Brien & Company Pty Ltd","","","1st Floor 76 Hotham Street","Traralgon","VIC","3844",""
"805224","Christopher C Morris & Associates","","","48 Queen Street","Warragul","VIC","3820",""
"805228","Civsec Pty Ltd","","","55 Shoobra Road","Elsternwick","VIC","3185",""
"805235","Clive Fredman & John Malina","","","Suite 3, 115 Hawthorn Road","Caulfield","VIC","3161","f&m@fredmal.com.au"
"805239","Clive Steele Partners Pty Ltd","","","740 Glenferrie Road","Hawthorn","VIC","3122","ikf@clivesteele.com.au"
"805244","Coffey Partners International Pty Ltd","","3692019","16 Church Street","Hawthorn","VIC","3122","pstyles @ ozemail.com.au"
"805245","Cohen Chalmers Pty Ltd","","","174 Albert Street","Windsor","VIC","3181",""
"805248","Colin Mitchell Pty Ltd","","5729993","6 Eugenia St","RYE","VIC","3941",""
"805251","Collings & McDonald Pty Ltd","","","7 Heather Court","Ringwood North","VIC","3134",""
"805271","Cost Control Pty Ltd Traralgon","","","Riggbeck, Frazers Lane","Glengarry North","VIC","3854",""
"805280","Crooks Michell Peacock Stewart Pty Ltd Bendigo","","","107 Baxter Street","Bendigo","VIC","3550",""
"805281","Crooks Michell Peacock Stewart Pty Ltd Mildura","","","140 Madden Avenue","Mildura","VIC","3500",""
"805283","Crooks Michell Peacock Stewart Pty Ltd","","","685 Burke Road","Camberwell","VIC","3124",""
"805294","D & B Habicht","","","5/73 Clendon Road","Toorak","VIC","3142",""
"805300","D G Hill & Harvey Pty Ltd","","","100 Albert Road","South Melbourne","VIC","3205",""
"805187","C W Fallaw & Associates Pty Ltd","","006628413","232 Latrobe Terrace","Geelong West","VIC","3218","cwfallaw@gmail.com"
"902070","Macrobuild Pty Ltd","86078092301","78918073","Suite 1 / 35A Connell  Road","OAKLEIGH","VIC","3166","info@macrobuild.com.au"
"901333","Bower Architecture Pty Ltd","12113273448","113273448","28 King Street","Prahran","VIC","3181","anna@bowerarchitecture.com.au"
"805302","D Graeme Williams & Associates Pty Ltd","99005080044","005080044","40 Myers Street","Geelong","VIC","3220","wilarc@pacific.net.au"
"805327","Davenport Campbell & Partners Aust","","001470506","Level 2 / 347 Flinders Lane","Melbourne","VIC","3000","ifield@cronevic.com.au"
"805325","Daryl Jackson Pty Ltd","90005012395","005012395","Level 2, 35 Little Bourke Street","Melbourne","VIC","3000","info@jacksonarchitecture.com"
"805326","Daryl Knight Pty Ltd","52005666311","005666311","5 Saxon Street","DONCASTER","VIC","3108","d.knight@darylknight.com.au"
"805330","David E Price & Associates Pty Ltd","","004840466","Suite 12 163 Commercial Road","South Yarra","VIC","3141","dprice@labyrinth.net.au"
"805344","Davstoc Design Victoria Pty Ltd","","075411399","Level 19, 525 Collins Street","Melbourne","VIC","3000",""
"805332","David Francis Architects Pty Ltd.","36653764131","005487203","First Floor 490 High Street","Northcote","VIC","3070","dfa@netspace.net.au"
"805338","David Harvey & Celia Waters Pty Ltd","47007165657","007165657","249 Abbotsford Street","North Melbourne","VIC","3051","david@harveywaters.com.au"
"805363","Donald H Bretherton","98105659014","","1 Allowah Terrace","Richmond","VIC","3121","andrew.jefferies@bjarchitects.com.au"
"805348","Demaine Partnership Pty Ltd","27655928879","006158756","17 Madden Grove","Richmond","VIC","3121","s.hanger@demaine.net"
"805351","Denton Corker Marshall Pty Ltd","84615019443","131308088","Level 19, 55 Collins Street","Melbourne","VIC","3000","melbourne@dentoncorkermarshall.com"
"805359","Don Hendry Fulton Pty Ltd","39672117383","4572534","424 Burke Road","Camberwell","VIC","","info@ckdesignworks.com"
"805369","Duncan McKenzie & Partners Pty Ltd","","006947520","Level 2, 99 William Street","MELBOURNE","VIC","3000","brucew@onegroupid.com.au"
"805376","E Smrekar Pty Ltd","","005910118","35 Dryburgh Street","West Melbourne","VIC","3003",""
"805377","Miller Mendis Rowe & Associates Pty Ltd","","057206916","Suite 3, 41 Railway Road","Blackburn","VIC","3130",""
"805391","Eldon C Smith & Partners Pty Ltd","","065726810","37 Albert Road","SOUTH MELBOURNE","VIC","3205","belcourt@i.net.au"
"805378","Earle & Partners Pty Ltd","64005446908","005446908","37 Hunts Road","BALNARRING","VIC","3926","jearle@earlepartners.com"
"805383","Edmond & Corrigan Pty Ltd","58006772489","006772489","46 Little Latrobe Street","Melbourne","VIC","3000","edmocorr@netspace.net.au"
"805385","Edward F Billson & Associates Pty Ltd","97005031872","005031872","14 Russell Street","Toorak","VIC","3142","ted.billson@bigpond.com.au"
"805389","DesignInc Melbourne Pty Limited","57448891837","005644146","Level 2,  GPO Building, 350 Bourke Street","MELBOURNE","VIC","3000","rwilson@designinc.com.au"
"805394","Elliott & Griffiths Pty Ltd","","005464602","554 Mt Alexander Road","Ascot Vale","VIC","3032",""
"805397","Enersonics Pty Ltd","","005101477","145 Bellevue Ave","Macleod","VIC","3085",""
"805402","Environetics Vic Pty Ltd","","006416753","20 Vautier Street","Elwood","VIC","3184",""
"805403","Environmental Health Services Aust Pty Ltd","","006219898","Cnr.Yarra & McKillop Streets","Geelong","VIC","3220",""
"805404","Environs Pty Ltd","22006835454","006835454","52 Spensley Street","Clifton Hill","VIC","3068",""
"805407","Erwin Kaldor","24108729456","","4 Loch Ave","East St Kilda","VIC","3183","e.kaldor@bigpond.com"
"902065","Michael Edward Smith","65742475072","","1st Floor 407 Whitehorse Road","Balwyn","VIC","3103","mike@msalandurb.com.au"
"902061","Mintjade Pty Ltd","18061228108","061228108","Factory 9/12 Sauer Road","New Gisborne","VIC","3438","don@nghconstructions.com.au"
"902062","3-point Project Consulting Pty Ltd","26152242174","152242174","Suite 5, 233 Cardigan Street","Carlton","VIC","3053","andrew.raper@3-point.com.au"
"902063","ADMA Group Pty Ltd","29146031761","129334489","292 Middleborough Rd","Blackburn South","VIC","3130","frank@admagroup.com"
"902064","St Quentin Consulting Ptd Ltd","45120048857","120048857","51 Little Fyans Street","Geelong","VIC","3220","geoff@stqc.com.au"
"902066","Hansen Partnership Pty Ltd","20079864716","079864716","Level 4, 136 Exhibition Street","Melbourne","VIC","3000","sschutt@hansenpartnership.com.au"
"902067","Shee Oak Ridge Pty  Ltd","50100419707","100419707","63 Grant Street","BACCHUS MARSH","VIC","3340","sheeoak@gmail.com"
"902068","Devine Consulting Services Pty Ltd","99386934791","154453344","4 Tara Court","TORQUAY","VIC","3228","jenny.devine@justice.vic.gov.au"
"805319","Daniel Meszaros","","","99 / 29-35 Wreckyn Street","NORTH MELBOURNE","VIC","3051","bajayogl@bigpond.net.au"
"805320","David Simpson","","","41 Glentower Drive","Glen Waverley","VIC","3150",""
"805321","D Smith","","","19/30 Queens Road","Melbourne","VIC","3000",""
"805322","D l McQueen","","","10 Merbein Street","Pascoe Vale","VIC","3044",""
"805328","Davian Design Pty Ltd","","","127B Ford Street","Ivanhoe","VIC","3079",""
"805346","De Pellegrin Pty Ltd","","","26 Theobald Street","Thornbury","VIC","3071",""
"805353","Derek Hendry Pty Ltd","","","132 Johnston Street","Fitzroy","VIC","3065",""
"805368","Drinnan Buchan Laird & Bawden Pty Ltd","","","77 Yarra Street","Geelong","VIC","3220",""
"805370","E G A Stainless Steel Pty Ltd","","","418-428 Burnley Street","Burnley","VIC","3121",""
"805372","E M F Consultants Vic Pty Ltd","","","535 Flinders Lane","Melbourne","VIC","3000",""
"805374","ESP Laboratories","","","8 Hall Street","Newport","VIC","3015",""
"805379","Ebanjay Design","","","29 Fleming Drive","Broadford","VIC","3658",""
"805393","Electrical & Personnel Advisory Services Pty Ltd","","","5 Alvena Crescent","Heathmont","VIC","3135",""
"902071","Furina Development Builders Pty Ltd","","","815 Mickleham Road","GREENVALE","VIC","3059","v.furina@bigpond.com"
"805318","Douglas Maunder","39936723539","","22 Walnut Road","BALWYN NORTH","VIC","3104","doug@maunderarchitect.com.au"
"902078","Garnham Consultants Pty Ltd","73159537710","159537710","44 Oakleigh Road","CARNEGIE","VIC","3163","garnhamrg@gmail.com"
"902095","Ducon Maintenance Pty Ltd","79150941174","150941174","2 / 55 Whiteside Road","CLAYTON SOUTH","VIC","3169","mariannet@ducon.com.au"
"902105","Spectrum Installation Pty Ltd","15160365695","160365695","124 Abbott Road","HALLAM","VIC","3803","frank.saris@spectrumfire.com.au"
"902111","Lloyd Group Pty Ltd","96069674479","69674479","1 / 484 Graham Street","PORT MELBOURNE","VIC","3207","clinton@lloydgroup.com.au"
"902073","CT Management Group Ltd","15072083795","072083795","152 Lt Malop Street","Geelong","VIC","3220","kathyt@ctman.com.au"
"902083","Lachlan G & Cheryl K McLachlan","26108394773","","10 Mills Street","Maffra","VIC","3860","mclach22@bigpond.net.au"
"902075","JG King Building Group Pty Ltd","38142687554","142687554","1816 Sturt Street","Ballarat","VIC","3350","kerryp@jgking.com.au"
"902076","Site Image Landscape Architects Victoria Pty Ltd","92298651413","134240163","478 William Street","West Melbourne","VIC","3003","mphillips@siteimagemelbourne.com.au"
"902077","ADG Pty Ltd","29541278718","116508199","Level 3 / 3 Bowen Crescent","Melbourne","VIC","3004","domenicv@adg.com.au"
"902079","Stellar Constructions Pty Ltd","23138323574","138323574","7/150 Chesterville Road","Moorabbin","VIC","3189","gary@stellarconstructions.com.au"
"902080","ByDesign Construction Group Pty Ltd","68341283160","151413473","Suite 8, 318 Auburn Road","Hawthorn","VIC","3122","jake@bydesigncg.com.au"
"902081","Fitzgerald Constructions Australia Pty Ltd","70267746250","087331164","Unit 32, 91 Moreland street","Footscray","VIC","3011","admin@fitzgeraldconstructions.com.au"
"902082","Di Scala Building Development Pty Ltd","98121362089","121362089","PO Box 3184","Murrumbeena","VIC","3163","info@discalabuilders.com"
"902085","Harmer Architecture Pty Ltd","21005823754","005823754","25 Budd Street","COLLINGWOOD","","3066","andrew@harmer.com.au"
"902084","Matherson Construction Group Pty Ltd","77128984592","128984592","28 Walpole Street","KEW","VIC","3101","mathcon@bigpond.net.au"
"902106","Michael Angus Architecture","85245392202","","Level 3 / 165 Flinders Lane","Melbourne","VIC","3000","michael@angarch.net"
"902086","HBO + EMTB Urban and Landscape Design Pty Ltd","19103858493","103858493","Level 8, 460 Collins Street","MELBOURNE","VIC","3000","mstolz@hboemtb.com"
"902088","Lexicon Co Pty Ltd","47898257232","169358767","20 John St","Collingwood","VIC","3066","paul@lexiconco.com.au"
"902089","JVB Investments Pty Ltd","32882489196","114702162","24 Industrial Ave","Hoppers Crossing","VIC","3029","jasonvanberkel@jwlconstructions.com.au"
"902091","Ray Wild Plumbing Services Pty Ltd","42006237305","006237305","206 Strickland Road","Bendigo","VIC","3551","works@wildplumbing.com.au"
"902092","SRG Services Australia Pty Ltd","40111102240","111102240","112 Munro Street","SOUTH MELBOURNE","VIC","3205","aaron.callegari@srglimited.com.au"
"902096","Jacobs Project Management Australia Pty Ltd","86155319261","155319261","Level 6, 600 St Kilda Road","Melbourne","VIC","3004","craig.cordato@jacobs.com"
"902100","Entracon Civil Pty Ltd","35118370077","118370077","105 Fox Drive","DANDENONG SOUTH","VIC","3175","r.allen@entracon.com.au"
"902102","W & G Engineers Victoria Pty Ltd","59127466997","127466997","20 Market Street","South Melbourne","VIC","3205","cjackson@wgmelb.com"
"902103","Jan Shepherd & John Hewitt","52992178066","-","5 Yarra Street,","Echuca","VIC","3564","jacknjan@iinet.net.au"
"902113","Group Four Building Surveyors Pty Ltd","","158953425","1/12 Hardner Road","Mount Waverley","VIC","3149","garyg@groupfour.com.au"
"902107","McGregor Coxall Pty Ltd","17082334290","082334290","Level 3, 246 Bourke Street","Melbourne","VIC","3000","mark.haycox@mcgregorcoxall.com"
"902108","Construction Specialists Pty Ltd","72121541302","21541302","6 Tecoma St","PARK ORCHARDS","VIC","3114","rod.caldwell@specoz.com.au"
"902109","Terence Carey Architects Pty Ltd","53005090826","005090826","250 Gore Street","Fitzroy","VIC","3065","tcarey@connexus.net.au"
"902110","Ducon Maintenance Pty Ltd","79150941174","150941174","2/55 Whiteside Road","Clayton South","VIC","3169","Jonathon@ducon.com.au"
"902116","Mousehole Trust","37456721780","","2 Benson St","Emerald","VIC","3782","Mouseholetrust@bigpond.com.au"
"902122","CJ & CM Wright","12234313946","","255 Guys Hill Road","STRATHFIELDSAYE","VIC","3551","cwconst@dragnet.com.au"
"902117","Emkeen Constructions Pty Ltd","97686446312","133400389","59 Bulla Road","Bulla","VIC","3428","tammy@emkeenconstructions.com.au"
"902118","MCR Pty Ltd","25151542399","151542399","13 Wynnstay Road","Prahran","VIC","3181","trishd@mcbridecharlesryan.com.au"
"902119","Trend-Craft Property Services Pty Ltd","67125895132","125895132","Unit 3 / 141-143 Victoria Street","North Geelong","VIC","3215","admin@trend-craft.com.au"
"902120","Global Building Product Supplies Pty Ltd","86133285257","133285257","47 Bourke Street","Melbourne","VIC","3000","vinodp@global-projects.com.au"
"902121","N & I Contractors Pty Ltd","44142365179","142365179","35 Montbrae Circuit","NARRE WARREN","VIC","3805","nick@iurescu.com"
"902132","Wanbanna Pty Ltd","69005947900","","545 North Road","Cranbourne South","VIC","3977","wanbanna@bigpond.com"
"902124","David Allan Consulting Engineer Pty Ltd","75100522236","100522236","5 Kismet Road","Sunbury","VIC","3429","david@davidallanconsulting.com.au"
"902125","LGJ Nominees Pty Ltd","36102845616","102845616","27 Poplar Grove","Langwarrin","VIC","3910","melanie@baylineconstructions.com.au"
"902128","Philip Chun Fire Pty Ltd","28967816938","130556062","Level 2, 120 Jolimont Road","JOLIMONT","VIC","3002","tobias.salomonsson@philipchun.com"
"902129","Done Right Maintenance & Building Group pty ltd","60139121574","139121574","19/22/30 walace ave","point cook","VIC","3030","justdoneright@yahoo.com.au"
"902130","GR Design & Construct Pty Ltd","52132285511","132285511","112 Salmon Street","Port Melbourne","VIC","3207","brad.matheson@debtpol.com"
"902123","Sanderson Consutltants Pty Ltd","","","117 Miller Street","THORNBURY","VIC","3071","d.sanderson@e-sanderson.com.au"
"902131","G J & H M Corless","54693918223","","875 Cureton Avenue","IRYMPLE","VIC","3498","gjhmcorless@netspace.net.au"
"902074","CDM Smith","88152082936","152082936","Level 1, 181 Bay Street","BRIGHTON","","3186","mcdowalla@cdmsmith.com"
"902137","Waterman AHW Vic Pty Ltd","46121003334","121003334","60 Park Street","SOUTH MELBOURNE","VIC","3205","p.barnes@wahwvic.com.au"
"902127","Daniele Construction Pty Ltd","94057792953","57792953","4 / 28  Production  Drive","CAMPBELLFIELD","VIC","3061","vincent2@bigpond.com"
"902161","CSPT Design Pty Ltd","28079017071","72050812","64 Keppler Street","WARRNAMBOOL","VIC","3280","fran@steelandtippett.com.au"
"902165","Walker Fire Protection Pty Ltd","21006028673","6028673","Unit 5 / 273 Williamstown Road","PORT MELBOURNE","VIC","3207","mdunshore@walkerfire.com.au"
"902166","Shangri-la Construction Pty Ltd","44130534244","130534244","Level 12, 600 St Kilda Road","MELBOURNE","VIC","3004","obaid.naqebullah@sconstruction.com.au"
"902135","David Property Consulting Pty Ltd","64147179995","147179995","Suite 29,  47 Bourke street","MELBOURNE","VIC","3000","eddavidproperty@gmail.com"
"902146","Equiset Construction Australia Pty Ltd","098493762","","L 4, South Tower Rialto, 525 Collins Street","MELBOURNE","VIC","3000","catherine.hall@equiset.com.au"
"902142","Approval Systems Pty Ltd","29538736280","101049174","Suite 5, 233 Cardigan Street","Carlton","VIC","3053","joe.zita@approvalsystems.com.au"
"902115","FSG Building Surveyors","92605337289","151840792","Suite 1, Level 1, 397 Smith Street","FITZROY","VIC","3065","john@fsgbs.com.au"
